,date,station_uuid,diesel,e5,e10,dieselchange,e5change,e10change
63281,2019-10-21 10:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.349,1.469,1.429,1,1,1
80472,2019-10-21 10:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
82023,2019-10-21 10:51:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,1,1
93350,2019-10-21 11:21:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,1,1,1
120237,2019-10-21 13:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.429,1.389,1,1,1
139601,2019-10-21 14:03:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.409,1.369,1,1,1
152635,2019-10-21 14:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.219,1.369,1.329,1,1,1
171552,2019-10-21 16:00:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
192265,2019-10-21 17:02:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.409,1.369,1,0,0
195579,2019-10-21 17:11:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.339,1,1,1
205185,2019-10-21 17:42:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.219,1.369,1.329,1,1,1
224347,2019-10-21 19:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.389,1.329,1,1,0
241411,2019-10-21 20:33:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.219,1.369,1.329,1,1,0
248145,2019-10-21 22:00:07+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.429,1.389,1,1,1
3357,2019-10-22 05:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.509,1,1,1
7195,2019-10-22 05:19:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.489,0,0,1
21718,2019-10-22 07:18:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.319,1.469,1.429,1,1,1
46735,2019-10-22 08:47:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.439,1.399,1,1,1
56709,2019-10-22 09:26:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
66204,2019-10-22 10:01:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.339,1.469,1.429,1,1,1
81024,2019-10-22 10:51:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
94693,2019-10-22 11:30:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.379,1.339,1,1,1
115710,2019-10-22 13:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.439,1.399,1,1,1
117960,2019-10-22 13:05:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.429,1.389,0,1,1
135527,2019-10-22 14:02:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.409,1.369,1,1,1
150562,2019-10-22 14:45:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.379,1.339,1,1,1
163516,2019-10-22 15:36:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,0,1,1
168433,2019-10-22 16:01:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.409,1.369,1,1,1
189986,2019-10-22 17:02:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.409,1.369,1,0,0
195837,2019-10-22 17:18:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.389,1.349,1,1,1
198382,2019-10-22 17:25:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.379,1.339,0,1,1
202796,2019-10-22 17:42:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.379,1.339,1,0,0
211702,2019-10-22 18:22:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,0,1,1
220874,2019-10-22 19:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.389,1.329,1,1,0
237601,2019-10-22 20:33:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,1,1,0
243204,2019-10-22 22:01:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.429,1.389,1,1,1
1309,2019-10-23 05:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.509,1,1,1
7963,2019-10-23 05:27:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.489,0,0,1
21793,2019-10-23 07:20:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.469,1.429,1,1,1
25276,2019-10-23 07:39:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.389,1.349,1,1,1
57049,2019-10-23 09:28:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.389,1.349,1,0,0
65834,2019-10-23 10:02:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.339,1.449,1.409,1,1,1
67620,2019-10-23 10:05:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.319,1.449,1.409,1,0,0
82744,2019-10-23 10:50:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.429,1.389,1,1,1
88283,2019-10-23 11:06:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.359,1.319,1,1,1
102746,2019-10-23 11:51:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,0,0
119807,2019-10-23 13:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
140863,2019-10-23 14:02:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,1,1
146633,2019-10-23 14:17:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.389,1.349,0,1,1
154758,2019-10-23 14:43:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
172364,2019-10-23 16:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
193584,2019-10-23 17:02:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,0,0
198353,2019-10-23 17:13:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.369,1.329,1,1,1
206511,2019-10-23 17:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
225158,2019-10-23 19:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
242904,2019-10-23 20:33:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
248229,2019-10-23 22:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
695,2019-10-24 05:00:09+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.509,1,1,1
8107,2019-10-24 05:28:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.489,0,0,1
22000,2019-10-24 07:17:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
24631,2019-10-24 07:32:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.439,1.399,1,1,1
52202,2019-10-24 09:06:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.409,1.369,1,1,1
56721,2019-10-24 09:21:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.399,1.359,1,1,1
68394,2019-10-24 10:00:06+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.339,1.459,1.419,1,1,1
85395,2019-10-24 10:53:10+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.319,1.439,1.399,1,1,1
89791,2019-10-24 11:05:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.379,1.339,1,1,1
109157,2019-10-24 12:11:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,0,1,1
122368,2019-10-24 13:02:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.429,1.389,1,1,1
141265,2019-10-24 14:03:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.409,1.369,1,1,1
146769,2019-10-24 14:17:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.389,1.349,0,1,1
154000,2019-10-24 14:41:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.369,1.329,1,1,1
162510,2019-10-24 15:17:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,0,1,1
174434,2019-10-24 16:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
192138,2019-10-24 17:02:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
218414,2019-10-24 19:00:06+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
235774,2019-10-24 20:32:07+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
240586,2019-10-24 22:00:06+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
1582,2019-10-25 05:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.509,1,1,1
7354,2019-10-25 05:19:05+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.369,1.529,1.489,0,0,1
22036,2019-10-25 07:18:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
24708,2019-10-25 07:33:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.369,1.329,1,1,1
66605,2019-10-25 10:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.429,1.389,1,1,1
91050,2019-10-25 11:11:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
101441,2019-10-25 11:42:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.379,1.339,1,1,1
105290,2019-10-25 11:57:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,1,1,1
119477,2019-10-25 13:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.429,1.389,1,1,1
140705,2019-10-25 14:02:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
153885,2019-10-25 14:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
170471,2019-10-25 16:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
192511,2019-10-25 17:03:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,0,0
196481,2019-10-25 17:13:16+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,1,1,1
203672,2019-10-25 17:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
220614,2019-10-25 19:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
236365,2019-10-25 20:32:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
242750,2019-10-25 22:00:06+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
1169,2019-10-26 05:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.519,1,1,1
7839,2019-10-26 06:03:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.499,0,0,1
21417,2019-10-26 07:16:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
25893,2019-10-26 07:34:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.449,1.409,0,1,1
29171,2019-10-26 07:48:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.359,1.319,1,1,1
61160,2019-10-26 10:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.419,1.379,1,1,1
78325,2019-10-26 10:47:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
87013,2019-10-26 11:16:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.399,1.359,1,0,0
92962,2019-10-26 11:33:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
112918,2019-10-26 13:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
129808,2019-10-26 13:46:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,1,1
146889,2019-10-26 14:42:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
165678,2019-10-26 16:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
189907,2019-10-26 17:18:03+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,0,0
196173,2019-10-26 17:41:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
213807,2019-10-26 19:00:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
229852,2019-10-26 20:34:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
235299,2019-10-26 22:01:04+02,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
1211,2019-10-27 05:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.519,1,1,1
9633,2019-10-27 06:29:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.499,0,0,1
19777,2019-10-27 07:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
23311,2019-10-27 07:35:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.439,1.399,0,1,1
25374,2019-10-27 07:45:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.349,1.309,1,1,1
57325,2019-10-27 10:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.409,1.369,1,1,1
80636,2019-10-27 11:16:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.389,1.349,1,1,1
88491,2019-10-27 11:41:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
106222,2019-10-27 13:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
123679,2019-10-27 14:01:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,1,1
136334,2019-10-27 14:41:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
154151,2019-10-27 16:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
168445,2019-10-27 16:33:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,3,3,3
185826,2019-10-27 17:12:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.359,1.319,3,3,3
201467,2019-10-27 17:45:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,0,0
217541,2019-10-27 19:01:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
231631,2019-10-27 20:32:06+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
236866,2019-10-27 22:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
2497,2019-10-28 05:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.519,1,1,1
7196,2019-10-28 05:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.379,1.539,1.499,0,0,1
24078,2019-10-28 07:32:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.409,1.369,1,1,1
28460,2019-10-28 07:47:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.379,1.339,1,1,1
65313,2019-10-28 10:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.319,1.439,1.399,1,1,1
93121,2019-10-28 11:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
100408,2019-10-28 11:41:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
119820,2019-10-28 13:00:20+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
145002,2019-10-28 14:19:18+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,1,1
151084,2019-10-28 14:41:11+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
167960,2019-10-28 16:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.359,1,1,1
188094,2019-10-28 17:02:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.399,1.359,1,0,0
201126,2019-10-28 17:41:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,1
217640,2019-10-28 19:01:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.249,1.379,1.319,1,1,0
234002,2019-10-28 20:34:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.229,1.359,1.319,1,1,0
238127,2019-10-28 22:00:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.419,1.379,1,1,1
1038,2019-10-29 05:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.549,1.529,1,1,1
7660,2019-10-29 05:25:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.549,1.509,0,0,1
24085,2019-10-29 07:34:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.459,1.419,1,1,1
26880,2019-10-29 07:43:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.369,1.329,1,1,1
66187,2019-10-29 10:00:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.429,1.389,1,1,1
85729,2019-10-29 11:02:10+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.409,1.369,1,1,1
92490,2019-10-29 11:19:09+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,0,0
101302,2019-10-29 11:47:23+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.359,1.319,1,1,1
119933,2019-10-29 13:01:29+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.419,1.379,1,1,1
132569,2019-10-29 13:35:29+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.359,1.319,1,1,1
168604,2019-10-29 16:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.399,1.359,1,1,1
188843,2019-10-29 17:02:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.399,1.359,1,0,0
195443,2019-10-29 17:19:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.399,1.359,1,0,0
202994,2019-10-29 17:51:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.359,1.319,1,1,1
215576,2019-10-29 19:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.379,1.319,1,1,0
233495,2019-10-29 20:32:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.359,1.319,1,1,0
238986,2019-10-29 22:01:07+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.419,1.379,1,1,1
3309,2019-10-30 05:01:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.549,1.529,1,1,1
6330,2019-10-30 05:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.549,1.509,0,0,1
24090,2019-10-30 07:29:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.339,1.459,1.419,1,1,1
37477,2019-10-30 08:17:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.379,1.339,1,1,1
59139,2019-10-30 10:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.439,1.399,1,1,1
75623,2019-10-30 11:02:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.379,1.339,1,1,1
100866,2019-10-30 13:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.499,1.459,1,1,1
106997,2019-10-30 13:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.439,1.399,1,1,1
117790,2019-10-30 14:02:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.419,1.379,1,1,1
123756,2019-10-30 14:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
128539,2019-10-30 14:41:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.379,1.339,1,1,1
142341,2019-10-30 16:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.419,1.379,1,1,1
159248,2019-10-30 17:02:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.419,1.379,1,0,0
164753,2019-10-30 17:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.399,1.359,1,1,1
169469,2019-10-30 17:40:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.379,1.339,1,1,1
183952,2019-10-30 19:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.289,1.399,1.339,1,1,0
201030,2019-10-30 20:40:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.379,1.339,1,1,0
202622,2019-10-30 20:56:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,0,1,1
206111,2019-10-30 22:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.429,1.389,1,1,1
2774,2019-10-31 05:01:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.559,1.539,1,1,1
6955,2019-10-31 05:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.389,1.559,1.519,0,0,1
23876,2019-10-31 07:32:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.269,1.369,1.329,1,1,1
65032,2019-10-31 10:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.329,1.429,1.389,1,1,1
84219,2019-10-31 11:02:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.309,1.409,1.369,1,1,1
90908,2019-10-31 11:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,0,0
99038,2019-10-31 11:42:03+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,1,1,1
119403,2019-10-31 13:00:11+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.429,1.389,1,1,1
139480,2019-10-31 14:03:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,1,1
152910,2019-10-31 14:41:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,1,1,1
170837,2019-10-31 16:00:05+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.409,1.369,1,1,1
191944,2019-10-31 17:04:09+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.279,1.409,1.369,1,0,0
197790,2019-10-31 17:19:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.409,1.369,1,0,0
204035,2019-10-31 17:41:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.399,1.359,1,1,1
206037,2019-10-31 17:50:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,0,1,1
221749,2019-10-31 19:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.259,1.389,1.329,1,1,0
238951,2019-10-31 20:35:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.239,1.369,1.329,1,1,0
242979,2019-10-31 22:00:04+01,c13f60cb-7e1c-40a8-b05a-157fd571b3fa,1.299,1.429,1.389,1,1,1
